select,M,フラッシュメモリを挿入したところ、〇Sから「このデバイスは、高速ポー卜に接続するとさらに高速で実行できます。」というメッセ一ジが表示されたのですが、性能を最適化するためには、次のどのポー卜に接続する必要がありますか。,FireWire 800,FireWire 400,USB2.0,USB1.1,,,USB2.0,,,
select,M,USB1.1と互換性があるのはどれですか。,IEEE 1394,PS/2,DVI,USB2.0,,,USB2.0,,,
select,M,外付けドライブに最速で接続したい場合、どの規格を選びますか。,USB1.1,USB2.0,PCMCIA,IEEE1394,,,IEEE1394,,,
select,M,現在利用している100BaseTXのネットワークに1000BaseTのNICを搭載したコンピュータを接続します。説明として正しいものを選択してください。,問題なく接続できるが、速度は100Mになる,1000M対応のスイッチング八ブを購入する必要がある,すべての機器を1000M対応の機器に変更する必要がある,接続できない,,,問題なく接続できるが、速度は100Mになる,,,
select,M,802.11g対応のワイヤレスアクセスポイントを利用しています。古いノートPCをネットワークに接続します。速度が6Mbps程度しか出ません。なぜですか。,ワイヤレスアクセスポイントが802.11b対応ではない,ノー卜PCが802.11bにのみ対応している,電波干渉が起きている,802.11gの速度は6Mbpsである,,,ノー卜PCが802.11bにのみ対応している,,,
select,M,八一ドウェア測定ソフトウェアで確認したところ、CPUの動作周波数が仕様の2.2GHzよりも大幅に低い1.2GHzでした。原因は何ですか。,問題はない,CPUの故障,ソフトウェアの誤測定,誤ってCPUではない部分を測定してしまつた,,,問題はない,,,
select,M,メモリを増設する場合に推奨される方法はどれですか。,なるべく高速な規格の物を利用する,メーカー純正の増設メモリを利用する,既存のメモリと同じ規格の物を利用する,なるべく安価なメモリを利用する,,,メーカー純正の増設メモリを利用する,,,
select,M,デスクの掃除のためコンピュータを一度移動させました。再度設置し起動しましたが、キ一ボードが動作しません。同様にマウスも動作しません。何が原因ですか。,ハードウェアが故障した,デバイスドライバにエラーが起きている,キーボードとマウスの接続を間違えている,コンピュータの置き方に問題がある,,,キーボードとマウスの接続を間違えている,,,
select,M,ワ一クステーションの再起動時に、BIOS読み込み後non-system disk errorと表示されました。可能性として一番原因の高いものを選択してください。,起動ディスクではないフロッピ一ディスクがドライブに挿入されている。,電源に不具合がある。,マザ’一ボ一ドが破損している。,RAMに不具合がある。,,,起動ディスクではないフロッピ一ディスクがドライブに挿入されている。,,,
select,M,マウスの動きが悪く不安定になりました。原因として考えられる、一番可能性の高いものを選んで下さい。,マウスドライバーの破損,卜ラックボールの汚れ,キーボードによるリソースのコンフリクト,パソコンへの接続不良,,,卜ラックボールの汚れ,,,
select,M,動画を再生すると画面に残像が残ります。コンピュータの動作には問題ありません。解決策として正しいものはどれですか。,画面解像度を変更する,ビデオドライバーをアップグレードする,低速回線モードでビデオを再生する,新しいディスプレイに変更する,,,ビデオドライバーをアップグレードする,,,
select,M,デ一夕コピー完了の表示が出たためUSBメモリを取り外したところ、データが壊れていることがわかりました。どうすればこの卜ラブルを防げますか。,ハードウェアの安全な取り外しを使う,管理者権限でログオンする,USB2.0対応のポートに接続する,セーフモードでデータコピーを実行する,,,ハードウェアの安全な取り外しを使う,,,
select,M,パソコンのNICを使つてネットワークに接続したところ、接続できませんでした。原因は何ですか,USBケーブル,ネットワークケーブル,電源ケーブル,FireWire,,,ネットワークケーブル,,,
select,M,動画を再生すると画面が青くなりエラ一が表示され、再起動してしまいます。どうしますか。,モニタ一のリフレッシュレー卜を変更してみる,画面の解像度を低いものにしてみる,ビデオアダプタのドライバの更新を確認してみる,音声をミュー卜してみる,,,ビデオアダプタのドライバの更新を確認してみる,,,
select,M,コンピュータをしばらく使っていいると青い画面でエラーが発生します。再起動するとしばらく利用できますが、同様の現象が発生します。エラーが発生するタイミングは一定しておらず、何の操作もしていない時も起きる事があります。原因として何が考えられますか。,ハードウェアの故障を疑う,ソフ卜ウェアの破損を疑う,ネットワークのエラーを疑う,八一ドウエアのクーリングを疑う,,,八一ドウエアのクーリングを疑う,,,
select,M,コンピュータを起動するとインタ一ネットヘ接続できません。コンピュータのネットワ一ク部分のランプは点灯しています。何を確認しますか。,コンピュータを再起動する,ケーブルを接続しなおしてみる,ブロ一ドバンドル一夕一を再起動する,モデムを再起動する,,,ブロ一ドバンドル一夕一を再起動する,,,
select,M,ネットワークアダプタの更新があったのでインス卜一ルをしました。するとコンピュータの起動時にフリーズしてしまいます。どうしますか。,コンピュータを再起動する,コンピュータをセ一フモードで再起動する,コンピュータのリセットボタンを押す,CTRL+ALT+DEL を押す,,,コンピュータをセ一フモードで再起動する,,,
select,M,コンピュータにメモリを増設しました。すると利用中に青い画面でエラーが出るようになりました。どうしますか。,増設したメモリを取り外し、エラ一が出るかを確認する,増設したメモリは故障しているので、購入店で交換してもらう,コンピュータをセーフモードで再起動してエラーが起きるかを確認する,ディスクを最適化した後エラーが発生するかを確認する,,,増設したメモリを取り外し、エラ一が出るかを確認する,,,
select,M,プリンターを購入し、コンピュータに接続しました。しかし印刷ができません。何をしますか。,ケーブルを抜き、再度挿し直す,添付のCDからドライバソフ卜ウェアをインストールする,購入店に問い合わせる,メーカーに故障の対応を確認する,,,添付のCDからドライバソフ卜ウェアをインストールする,,,
select,M,ユーザーがネッ卜ワークにログオンできません。確認してみると、NICは正常に動作しているようです。NICとネットワークケーブルとの接続が問題ないかどうか確認するのはどうしたらいいですか。,マルチメータ一で確認する,NICのアクセスランプを確認する,pingコマンドで自分自身のIPアドレスに通信確認する,ネッ卜ワークケーブルテスタ一を使う,,,NICのアクセスランプを確認する,,,
select,M,デ一夕損失の危険を最小限に抑える方法を選択して下さい。,NICの二重化,定期的なバックアップ,ドライバの定期的な更新,定期的なパソコンの再起動,,,定期的なバックアップ,,,
select,M,起動中にS.M.A.R.Tエラーが検知されました。原因は何ですか。,フロッピ一ディスク,DVDドライブ,USBメモリ,八一ドディスク,,,八一ドディスク,,,
select,M,"機器が破損しても,継続してコンピュータが利用出来るようにしたいと思います。効果のある方法はどれですか。",機器の二重化,定期的なバックアップ,ドライバの定期的な更新,定期的なパソコンの再起動,,,機器の二重化,,,
select,M,作業中のデ一夕を失わないために効果のある方法はどれですか。,機器の二重化,定期的なバックアップ,UPSの利用,定期的なパソコンの再起動,,,UPSの利用,,,
select,M,1TBの外付け八一ドディスクに格納したデ一夕を機器の故障により失わない方法として相応しいものはどれですか。,DVD-Rにデータをバックアップする,もう一台外付けのハードディスクを購入しミラ一リングする,BD-Rにデータをバックアップする,大容量USBメモリを購入しミラーリングする,,,もう一台外付けのハードディスクを購入しミラ一リングする,,,
select,M,アプリケ一シヨンをインス卜一ルする際に、確認するべきことは何ですか。,正しいライセンスを購入しているかどうか,バックアップデバイスが接続されているかどうか,ファイアウォールが有効になっているかどうか,複数のユーザーアカウントが作成されているかどうか,,,正しいライセンスを購入しているかどうか,,,
select,M,ノー 卜パソコンでモニターやハードディスクの電源が切れないようにしたいと思います。どの電源設定を使いますか。,常にオン,プレゼンテーション,自宅または会社のデスク,ポータブル/ラップ卜ップ,,,常にオン,,,
select,M,プログラムのインス卜一ルが開始出来ませんでした。原因として考えられるものを選択して下さい。,USBポー卜の速度,ハードウェアの最低速度,ソフトウェアライセンス,管理者権限,,,管理者権限,,,
select,M,Windows XPの推奨インストール要件として正しいのはどれですか。,32MB以上,64MB以上,128MB以上,256MB以上,,,128MB以上,,,
select,M,あなたはWindows XPをVistaにアップグレードしようとしています。コンピュータはインタ一ネットの閲覧のみに利用しています。気をつけるべき点は何ですか。,NICの互換性,モニタ一の互換性,システムの最小要件,アプリケーションの互換性,,,NICの互換性,,,
select,M,デバイスドライバをインストールしようとしたところ、現在のアカウントではソフトウェアをインスト一ルする許可がないというエラーメッセージが表示されましたが、これを解決する方法を選んで下さい。,管理者権限のあるアカウントでログオンして、ドライバをインストールする。,コンピュータのオペレーティングシステムへのアクセスを阻止しているファイアウォ一ルを無効にする。,新しいドライバのインストールを許可するように、八一ドウェアの設定を調整する。,コンピュータのオペレーティングシステムと互換性のあるドライ八を見つける。,,,管理者権限のあるアカウントでログオンして、ドライバをインストールする。,,,
select,M,試用期間中は無料、全機能を利用するには購入しなければならないものはどれですか。,企業向けライセンス,個人向けライセンス,フリーウェア,シェアウェア,,,シェアウェア,,,
select,M,2台のコンピュータで、ネットワークを利用したファイルのコピ一をしようと思います。この2台はブロードバンドルーターに接続されており、どちらもインタ一ネットへ接続ができます。一方のコンビュ一タから他方のコンピュータのフォルダを開こうとすると「応答がありません」、と表示されます。何が原因ですか。,ケーブルが損傷している,ブロードバンドルーターが故障している,ファイアウォールが有効になつている,ファイルのコピーはネットワークではできない,,,ファイアウォールが有効になつている,,,
select,M,"デスクトツプPCのモニターをワイド型のモニターに買い換えました。すると、画面が横長に
潰れてしまいます。どうしますか。",モニターが愁^章しているので、貝冓入店に問い合わせる,モニタ一の最適な解像度に変更する,モニターの横幅の設定を狭くする,ケーブル挿しし直してみる,,,モニタ一の最適な解像度に変更する,,,
select,M,"家族から、自分が利用していない時で良いので、コンピュータを使わせて欲しいと言われ
ました。コンピュータで設定すべき機能はどれですか。",タイムゾーン,画面解像度,パスワード,ユーザーアカウント,,,ユーザーアカウント,,,
select,M,"あなたは複数のアプリケーションをコンピュータにインストールしました。すると不定期でエラ
一が発生するようになりました。インス卜一ルしたアプリケーションをアンインストールしても
現象は変わりません。アプリケーションインス卜一ル前のバックアップはありません。どうすれ
ばエラ一が出ないようにできるでしようか。",重要なデータをバックアップして、〇Sをクリーンインス卜一ルする,アプリケーションを再度インス卜一ルして、アンインス卜一ルする,OSをアップグレードインス卜一ルする,システムフォルダにあるアプリケーションに関わるファイルをすべて削除する,,,重要なデータをバックアップして、〇Sをクリーンインス卜一ルする,,,
select,M,次のうち、デジタル著作権で問題となる事象はどれですか。,デジタルカメラで撮影した風景の写真を自分のブログに掲載した,購入した写真集の1ぺ一ジをデジタルカメラで撮影し、自分のブログに掲載した,購入した音楽CDの内容を自分のMP3プレーヤーにコピーした,無償素材集のWebサイ卜からダウンロードした画像を使って年賀状を印刷した,,,購入した写真集の1ぺ一ジをデジタルカメラで撮影し、自分のブログに掲載した,,,
select,M,"一般的にソフトウェアを,購入した後、メーカーにソフトウェア登録をするメリットは何ですか。",ソフトウェアの機能が向上する,登録しないと利用できない,サポー卜をスムーズに受ける事ができる,新しいバ一ジョンを無償で利用出来る,,,サポー卜をスムーズに受ける事ができる,,,
select,M,"ノー卜PCを利用していますが、バッテリが思つたよりも早く消耗してしまいます。これを改
善するには何をするとよいですか。",メモリを増設する,画面の解像度を低くする,BIOSの設定を調整する,OSの電源設定を調整する,,,OSの電源設定を調整する,,,
select,M,通常、重要なファイルを保存するべきなのはどこですか。,OSのシステムパーティション,定期的にバックアップを設定したフォルダ,アプリケーションが作成したフォルダ,隠しフォルダ,,,定期的にバックアップを設定したフォルダ,,,
select,M,"八一ドディスクの空き容量が少なくなったため、容量の大きい八一ドディスクを購入しまし
た。OSのシステムファイルを新しい八一ドディスクに移動したいと思います。どうしますか。",エクスプロ一ラ一でファイルのコピーを行う,バックアップソフ卜ウェアでファイルを移動する,移動はできない,OSを新しいディスクに再インストールするか、市販のコピーソフトを使う,,,OSを新しいディスクに再インストールするか、市販のコピーソフトを使う,,,
select,M,"自分の個人用フォルダ内のサブフォルダを別のディスクに移動しようとしたところ、エラーが
出て失敗しました。どのような原因が考えられますか。",フォルダは移動ではなく、コピ一する必要がある,アクセス権がない,フォルダまたはファイルを使用しているアプリケーションがある,ファイル単位で移動する必要がある,,,フォルダまたはファイルを使用しているアプリケーションがある,,,
select,M,ファイルを最適に配置し、パフォ一マンスを改善できるのはどのツールですか。,ディスクデフラグ,ディスククリーンアップ,スキャンディスク,Chkdsk,,,ディスクデフラグ,,,
select,M,八-ドディスクへの保存容量を少なくできるツールはどれですか。,圧縮,暗号化,バックアップ,イベン卜ビューア,,,圧縮,,,
select,M,ディスククリ-ンアップの目的は何ですか。,スパイウェアの検出と削除,ディスクエラ一のチェックと修正,未使用ファイルの検出と削除,ラグメントの解消,,,未使用ファイルの検出と削除,,,
select,M,"アプリケーションがエラーを起こしました。これまでに同じエラ一が起きていたかを確認する
ためには何を利用しますか。",エクスプローラ一,Webブラウザ,デフラグツール,イベントログ,,,イベントログ,,,
select,M,"OSでエラーが起きたときのために、現在の状態を保存しておきたいと思います。どのツ一
ルを利用しますか。",デフラグツール,バックアップツール,イベン卜ログ,パフォーマンスツール,,,バックアップツール,,,
select,M,"コンピュータを利用していると、動作が非常に遅くなっています。どのアプリケーションが遅
くなっているかを確認するには何を利用しますか。",デフラグツール,バックアップツール,イベン卜ログ,パフォーマンスツール,,,パフォーマンスツール,,,
select,M,"あるフォルダを閲覧しようとしたところ、「アクセス拒否」のメッセ一ジが表示されました。そ
の原因として考えられるものを以下より選んで下さい。",ユーザーが、システムのファイルを作成しなかった,ユーザ一は、そのフォルダの読み取り許可を与えられていない,フォルダが隠しフォルダになっていた,フオルダの中にシステムファイルがある,,,ユーザ一は、そのフォルダの読み取り許可を与えられていない,,,
select,M,アンチウィルスプログラムが阻止するものを選択して下さい。,卜ロイの木馬,個人情報の盗難,アドウェア,コンピュータの盗難,,,卜ロイの木馬,,,
select,M,個人情報の盗難を防ぐために設定されるブラウザの機能を選択して下さい。,フィッシング詐欺検出,ブックマーク,Cookieの保存,ポップアップブロック,,,フィッシング詐欺検出,,,
select,M,ログインしたまま席を離れても、他の人に八°ソコンを触らせないようにすることができるのはどれですか。,ファイアウォールを有効にする,複雑なパスワ-ドを使用する,スクリーンセ一バーにパスワードを設定する,アンチウィルスソフトをインス卜一ルする,,,スクリーンセ一バーにパスワードを設定する,,,
select,M,OSの脆弱性を修正するためにベンターが行なうのは何ですか。,管理者権限の無効化,アップデ一卜プログラムの提供,ソースコードの公開,ウイルス対策ソフトの提供,,,アップデ一卜プログラムの提供,,,
select,M,"インタ一ネットを利用する上での脅威から身を守るのに役立つ設定はどれですか。
",スクリ一ンセーバーを有効化する,自動更新を有効化する,アクセス制御を無効化する,ファイアウオールを無効化する,,,自動更新を有効化する,,,
select,M,無線LANの安全性を確保する仕組みはどれですか。,EFS,WEP/WPA,SSL,VPN,,,WEP/WPA,,,
select,M,偽のWebサイ卜を作成し、個人情報を収集するのはどれですか。,アドウェア,マルウェア,シェアウェア,フィッシング,,,フィッシング,,,
select,M,"Webサーフインを行なつている際に意図しないウインドウがポップアップで開きました。可
能性の高いものはどれですか。",Cookieが処理された,マルウェアがダウンロ一ドされた,ウイルスがダウンロードされた,ブラウザの履歴のキャッシュが削除された,,,マルウェアがダウンロ一ドされた,,,
select,M,Webサイ卜との通信がすべて暗号化される場合のアドレスはどれですか。,HTTPS,HTTP,SMTP,FTP,,,HTTPS,,,
select,M,セキュリティの脅威の中で、プログラムでないものはどれですか。,マルウェア,スパイウェア,アドウェア,ソーシャルエンジニアリング,,,ソーシャルエンジニアリング,,,
select,M,"ユーザ一への販売目的で、デスクトップに意図しないウィンドウを開いたりするプログラム
は何ですか。すべて選んでください。",ウィルス,アドウェア,マルウェア,スパイウェア,卜ロイの木馬,,ウィルス,,,
select,M,悪意あるコンピュータープログラムを防止するのに使われるのはどのツールですか。,スパ厶対策ソフト,アンチウィルスソフ卜,ファイルの暗号化,ファイルの圧縮,,,アンチウィルスソフ卜,,,
select,M,パスワードを忘れたと偽って電話をかけ、システムのパスワ一ドを閨き出す手口を何といいますか。,スニッフイング,ソーシャルエンジニアリング,フィッシング,ハッキング,,,ソーシャルエンジニアリング,,,
select,M,"Windowsで利用される方法で、デ一夕が作成者または所有者のみが使えるようにす
る方法はどれですか。",EFS,HTTPS,SSL,ACPI,,,EFS,,,
select,M,大量の迷惑メールを排除するプログラムは何ですか。,スパム対策ソフト,アンチウィルスソフト,ファイルの暗号化,ファイルの圧縮,,,スパム対策ソフト,,,
select,M,盗難されたコンピュータ内のデ一夕などの漏洩を防ぐことができる機能はどれですか。,スパム対策ソフト,アンチウィルスソフト,ファイルの暗号化,ファイルの圧縮,,,ファイルの暗号化,,,
select,M,ソーシャルエンジニアリングを防ぐために有効なものはどれですか。,スパム対策ソフト,アンチウィルスソフト,ユーザーの教育,金庫,,,ユーザーの教育,,,
select,M,外部ネットワークからの不正な通信を防ぐことができるものはどれですか。,フィッシング詐欺検出,スパム対策ソフト,アンチウィルスソフト,ファイアウォール,,,ファイアウォール,,,
select,M,パスワードの扱いとして適切なものはどれですか。,パスワ一ドは忘れないように、付箋などでメモしておくと良い,パスワ一ドは数字や記号などを組み合わせた覚えにくいものが良い,パスワードは短く覚えておきやすいほうが良い,パスワードはあまり変更しないようにした方が良い,,,パスワ一ドは数字や記号などを組み合わせた覚えにくいものが良い,,,
select,M,ば,ウィルス,アドウェア,マルウェア,スパイウェア,卜ロイの木馬,,卜ロイの木馬,,,
select,M,広告を目的としたものはどれですか。,ウィルス,アドウェア,マルウェア,スパイウェア,卜ロイの木馬,,アドウェア,,,
select,M,他人のIDとパスワ一ドなどで、不正アクセスする行為はどれですか。,フィッシング,マルウェア,ハッキング,なりすまし,,,なりすまし,,,
select,M,SSL証明書は一般的に次のどの場面で利用しますか。,Webサイ卜の通信を暗号化するhttps,無線LANの通信を暗号化するWEP,ファイルを暗号化するEFS,不正な通信を遮断するファイアウォ一ル,,,Webサイ卜の通信を暗号化するhttps,,,
select,M,子供に不適切なコンテンツの閲覧などをさせないための機能はどれですか。,スクリーンセーバー,ペアレンタルコン卜ロール,スマ一卜カード,ワンタイムパスワード,,,ペアレンタルコン卜ロール,,,
select,M,パスワードを利用しない、高度なセキュリティ機能はどれですか。,鍵,ワンタイムパスワード,スクリーンセーバー,指紋認証,,,指紋認証,,,
select,M,バックアップメディアの保管場所として相応しいのはどこですか。,サーバーの隣,金庫,専門の保管業者,管理者の自宅,,,専門の保管業者,,,
select,M,"Webブラウザを利用する共有のコンピュータにて、セキュリティ上削除した方がよいもの
はどれですか。",クッキー,一時ファイル,デスクトップのシヨ一卜カッ卜ファイル,デスクトツプにダウンロードしたフリーソフト,,,クッキー,,,
select,M,セキュアな環境を維持するのに必要な作業は次のうちどれですか。,システム設定ユ一ティリティを実行する,ディスククリーンアップを実行する,ディスクデフラグを実行する,アンチウィルスソフトで定期的にスキャンを実行する,,,アンチウィルスソフトで定期的にスキャンを実行する,,,
select,M,ウィルスの感染を防ぐために最も重要なことは何ですか。,感染したコンピュータを隔離する,技術者に資格を取らせる,アンチウィルスソフトを定期的にアップデ一卜する,アンチウィルスソフトをインストールする,,,アンチウィルスソフトを定期的にアップデ一卜する,,,
select,M,"ウィルス対策ソフトが、ウィルスを発見したが隔離できなかったと表示しました。何をしま
すか。",コンピュータを再起動する,コンビュ一タの電源を切る,同僚に報告する,システムの管理者に報告する,,,システムの管理者に報告する,,,
select,M,次のうちアップデ一卜の必要性について間違っているものはどれですか。,定期的なOSのアップデートは脆弱性を減らす,ウィルス対策ソフトウェアの定期的なアップデ一卜はセキュリティを向上する,ソフトウェアの定期的なパッチの適用はセキュリティを向上する,OSの定期的なセキュリティパッチはスパムメールを減らす,,,OSの定期的なセキュリティパッチはスパムメールを減らす,,,
select,M,IT技術者にエスカレ一ションすべき事象はどれですか。,ウイルス対策ソフトウェアがウイルスを検知し隔離したと表示された,画面に見覚えのないキヤラクターが表示され、ゲームのように動いている,OSのアップデ一卜があるというメッセージが表示された,アンチスパムソフトウェアがスパムを検出した、と表示した,,,画面に見覚えのないキヤラクターが表示され、ゲームのように動いている,,,
select,M,シンクライアン卜に切り替えるメリットとして正しいのはどれですか。,より多くのアプリケーションがインス卜一ルできる,拡張性が高い,処理能力が高い,節電効果が高い,,,節電効果が高い,,,
select,M,携帯電話のバッテリを処分する際、正しい手順はどれですか。,リサイクルする,ビニール袋に入れる,解して不燃ごみにする,分解して焼却する,,,リサイクルする,,,
select,M,使っていないノートパソコンで、消費電力を抑える方法はどれですか。,スクリーンセ一バーを有効化する,電源アダプタを外す,モニターの電源を切る,休止状態にする,,,休止状態にする,,,
select,M,適切に廃棄しないと環境に対して危険な要因となるものはどれですか。,CRTモニター,液晶モニタ一,CD-ROMドライブ,八一ドディスク,,,CRTモニター,,,
select,M,事務所のパソコンを、勤務時間外にできる限り節電したいと思います。可能な方法はどれですか。,各パソコンにサ一ジプロテクタを設置する,各パソコンにUPSを導入する,パソコンにスクリーンセーバーを設定する,パソコンに一定時間経ったらモニターの電源が切れるよう設定する,,,パソコンに一定時間経ったらモニターの電源が切れるよう設定する,,,
select,M,プリンタ-のトナ-を廃棄する正しい手順はどれですか。,卜ナ一をビニール袋で包む,メーカーにリサイクル方法を問い合わせる,不燃ごみとして処分する,焼却処分する,,,メーカーにリサイクル方法を問い合わせる,,,
select,M,環境面を考慮した場合、効果的な手順はどれですか。,ノー 卜PCをデスクトツプPCに置き換える,PCを頻繁に買い換える,CRTをLCDへ取り替える,デスクトップPCをサーバーPCへ置き換える,,,CRTをLCDへ取り替える,,,
select,M,事務所の営業マンのPCは、出入りが頻繁で電源がいれっぱなしのPCが多くあります。電力を節約するために何をするのが効果的ですか。,営業マンに外出する際はシャッ卜ダウンするよう指導する,事務所に残っているスタッフが見まわってPCをシャッ卜ダウンする,—定時間使用されなければスリープ状態になるようPCを設定する,—定時間使用されなければスリープ状態になるようPCにスクリプトを保存する,,,—定時間使用されなければスリープ状態になるようPCを設定する,,,
select,M,有害物質の使用を制限するガイドラインはどれですか。,RoHS,IEEE,VoIP,SSD,,,RoHS,,,
select,M,コンピュータに利用される電力を節約するために有効な機能はどれですか。,UPS,パワーマネジメント,リダンダン卜電源,自家発電,,,パワーマネジメント,,,
select,M,環境に関連したコンピュータの廃棄で望ましいのはどれですか。,リサイクルする,ビニール袋に入れる,分解して不燃ごみにする,分解して焼却する,,,リサイクルする,,,
select,M,省電力に優れたサ一バ一は次のうちどれですか。,デスクトップPC,ワークステーション,ブレード型サ一バー,タワー型サーバー,,,ブレード型サ一バー,,,
select,M,コンピュータの電源を切る方法として適切なものはどれですか。,OSのシャツ卜ダウンコマンドを実行する,コンピュータの電源ボタンを押す,ノートPCであれば蓋を閉じる,電源ボタンを4秒以上押す,,,OSのシャツ卜ダウンコマンドを実行する,,,
select,M,環境に対して最もよい影響を与える活動を選択して下さい。,古い機器の再利用,低リフレッシュレー卜のモニター利用,低エネルギ-効率UPS機器の活用,ノートパソコンの大容量パヅテリ購入,,,古い機器の再利用,,,
select,M,1つのシステムで複数のシステムを動作させ、電力などを節約できるのはどれですか。,デュプレキシング,マルチプレキシング,仮想化,クラウドコンピューティング,,,仮想化,,,
select,M,自動車通勤者が、最も二酸化炭素の排出量と車の損耗を抑えるのは何ですか。,電車通勤,バス通勤,在宅勤務,相乗り,,,在宅勤務,,,
select,M,HDDとSSDの違いで、正しいものはどれですか。,SSDにはプラッタなどの可動部品がない,SSDの方が保存領域が大きい,SSDの方が速度が遅い,SSDは電源が切れるとデータが消える,,,SSDにはプラッタなどの可動部品がない,,,
select,M,サーバールームで節電できるのはどの方法ですか。,UPSを発電機に交換する,室温を低く設定する,冷気の漏れを防ぐため、できる限り密封する,冷却ファンを増設する,,,冷気の漏れを防ぐため、できる限り密封する,,,
select,M,デ一夕センターにかかる冷却費用を節約できるのはどれですか。,ターミナルサ一バ一,ホットアイル/コールドアイル,温度モニター,NICの二重化,,,ホットアイル/コールドアイル,,,
select,M,クラウドコンピューティングを正しく説明しているものはどれですか。,リソースをインターネット上で提供する,1つのサ一バー上でアプリケーションを処理する,1つのサーバー上で複数のシステムを動作させる,コンピュータが複数のCPUを利用する,,,リソースをインターネット上で提供する,,,
select,M,ノ一卜パソコンの消費電力を最も節約できるのはどの方法ですか。,9セルバッテリーを6セルバッテリーにする,メモリを4GBから1GBにする,HDDをSSDに交換する,DVDドライブをCDドライブに交換する,,,HDDをSSDに交換する,,,
select,M,処理の大半をインタ一ネット上のインフラで行う仕組みをなんといいますか。,デュプレキシング,マルチプレキシング,仮想化,クラウドコンピューティング,,,クラウドコンピューティング,,,
select,M,コス卜の低減になる手法をすべて選択してください。,インクジェットプリンタ一を利用する,レーザ一プリンターを利用する,両面印刷を利用する,片面印刷を利用する,,,レーザ一プリンターを利用する,,,
select,M,処理をサ一バ一側で行い、クライアン卜個jは画面やキーボードなどのコンソ一ルのみを提供する仕組みをなんといいますか。,ターミナルサ一バー,マルチプレキシング,仮想化,NICの二重化,,,ターミナルサ一バー,,,
select,M,サ-バ-ル-厶の構造で、環境に配慮している事はどれですか。,なるべく換気をしない,なるべく冷気が漏れないようにする,なるべく湿度を高く保つ,なるベぐ騒音が漏れないようにする,,,なるべく冷気が漏れないようにする,,,
select,M,省エネルギー製品である事を示すための制度はどれですか。,RoHS,エネルギースター,JIS,Windows Ready,,,エネルギースター,,,
select,M,VoIPの環境に関連したメリットはなんですか。,通常の音声機器より消費電力が少なく済む,通常の機器よりも小型化されている,通常の機器にくらべ音質が良い,音声とデジタルデ-タが統合され、無駄な電力が流れない,,,音声とデジタルデ-タが統合され、無駄な電力が流れない,,,
select,M,過電流からコンピュータを守るのはどれですか。,ケース,MSDS,ESD,サージサプレッサ,,,サージサプレッサ,,,
select,M,パソコンの電気的な問題を阻止するために使用するものを選択して下さい。,ケ一ブル交換コンバ一タ一,ケーブルコンバーター,延長コード,サージプロテクタ,,,サージプロテクタ,,,
select,M,コンピュータの不要なスロットに力バ一を着けるのはなぜですか。すべて選んでください。,静電気を除去する,空気の循環を確保する,ほこりの堆積を防ぐ,CPUをアイドル状態にする,不要なコンポーネン卜の取り付けを防ぐ,,空気の循環を確保する,,,
select,M,パソコンの清掃に使われる適切なものはどれですか。,水で濡らした布,静電気対策型クリーニングシー卜,静電気対策型掃除機,エアコンプレッサ一,,,静電気対策型掃除機,,,
select,M,コンピュータの内部を修理する際に、静電気放電を防ぐのはどれですか。,静電気対策型掃除機,静電気防止リス卜ストラップ,静電気防止バック,静電気対策型クリーニングシー卜,,,静電気防止リス卜ストラップ,,,
select,M,CDの指紋を取る方法で、正しいものはどれですか。すべて選んでください。,水で湿らせた布を使う,溶剤で湿らせた布を使う,中心から外側に向けて拭く,円を描くように拭く,,,水で湿らせた布を使う,,,
select,M,コンピュータの内部を清掃するのに適切なものはどれですか。,雑巾,エアダスター,掃除機,ガーゼ,,,エアダスター,,,
select,M,ESDを防ぐ方法はどれですか。,温度調節,湿度調節,金属に触れないよう注意する,軍手をする,,,湿度調節,,,
select,M,古くなった拡張カードの接触が悪いようです。クリーニングに有効なものはどれですか。,接点改質剤,水で濡らした布,クリーニングクロス,ガーゼ,,,接点改質剤,,,
select,M,PC内部のエアフロ一を改善するのに有効な方法はどれですか。,シングルコアCPUをマルチコアCPUへ置き換える,PCIの力一ドをPCI-expressの力一ドに置き換える,PATAをSATAに置き換える,CケースをノJ、型に置き換える,,,PATAをSATAに置き換える,,,
